kid2019,pindex2008,NOBS2008,pindex2009,NOBS2009,pindex2010,NOBS2010,pindex2011,NOBS2011,pindex2012,NOBS2012,pindex2013,NOBS2013,pindex2014,NOBS2014,pindex2015,NOBS2015,pindex2016,NOBS2016,pindex2017,NOBS2017,pindex2018,NOBS2018,pindex2019,NOBS2019,pindex2020,NOBS2020,pindex2021,NOBS2021,pindex2022,NOBS2022,pindex2023,NOBS2023,pindex2024,NOBS2024,pindex2025,NOBS2025,avg_return_all_time,avg_return_10yr,avg_return_5yr,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025,dataset_type
07332,1044.129,595,967.263,615,1020.002,524,1032.254,739,1062.343,553,1119.619,525,1247.03,972,1351.182,659,1330.496,532,1326.798,1036,1517.377,715,1461.172,424,1623.407,394,1963.246,283,2055.388,317,2163.232,509,2228.509,554,2130.151,226,4.52,4.94,5.9,-7.3617,5.4524,1.2012,2.9149,5.3915,11.3799,8.352,-1.531,-0.2779,14.3638,-3.7041,11.1031,20.9337,4.6933,5.2469,3.0176,-4.4136,apt_purchase
07333,891.061,343,707.969,378,566.209,206,605.072,224,583.822,207,699.997,361,736.133,392,776.373,243,741.284,334,782.746,599,894.748,441,892.442,246,1074.682,149,1348.0,152,1494.884,100,1582.93,141,1298.186,150,1428.074,72,3.71,6.98,6.85,-20.5476,-20.0235,6.8637,-3.512,19.899,5.1623,5.4664,-4.5196,5.5933,14.3089,-0.2577,20.4204,25.4325,10.8964,5.8898,-17.9884,10.0053,apt_purchase
07334,1044.815,548,987.784,538,1002.48,558,1052.046,742,1121.114,658,1187.696,741,1135.497,868,1175.473,670,1397.049,445,1487.637,835,1605.005,718,1743.893,320,1991.311,395,2313.668,345,2504.931,389,2252.329,433,2196.572,604,2310.409,292,5.04,7.31,3.42,-5.4585,1.4878,4.9443,6.5651,5.9389,-4.395,3.5206,18.8499,6.4842,7.8896,8.6534,14.1877,16.1882,8.2667,-10.0842,-2.4755,5.1825,apt_purchase
07335,752.448,313,683.826,257,775.238,182,746.056,167,705.032,146,763.534,238,804.737,283,811.669,306,841.324,253,975.322,322,927.909,226,1021.771,162,1038.261,158,1366.854,90,1282.855,135,1380.711,163,1341.093,186,1972.8,50,6.67,10.38,15.47,-9.1198,13.3677,-3.7643,-5.4988,8.2978,5.3964,0.8614,3.6536,15.927,-4.8613,10.1154,1.6139,31.6484,-6.1454,7.628,-2.8694,47.1039,apt_purchase
07337,969.172,495,1014.627,374,1038.61,364,967.631,379,1051.841,344,1067.368,484,1117.905,533,1211.571,422,1281.251,312,1385.734,265,1482.538,312,1591.542,296,1745.545,267,1929.773,220,2250.367,245,2174.724,369,2152.081,480,2105.077,161,4.82,5.85,4.12,4.6901,2.3637,-6.834,8.7027,1.4762,4.7347,8.3787,5.7512,8.1548,6.9858,7.3525,9.6763,10.5542,16.613,-3.3614,-1.0412,-2.1841,apt_purchase
07338,992.53,743,994.428,729,1025.152,694,1039.871,828,1083.608,864,1179.131,1089,1205.856,1439,1250.225,1135,1343.41,795,1502.241,1092,1609.906,862,1715.967,422,1948.234,428,2181.496,356,2400.983,440,2206.632,697,2151.623,722,2209.485,279,4.96,6.07,2.83,0.1912,3.0896,1.4358,4.206,8.8153,2.2665,3.6795,7.4535,11.823,7.167,6.588,13.5356,11.973,10.0613,-8.0946,-2.4929,2.6892,apt_purchase
07339,1112.261,1254,1076.114,1471,1069.179,1236,1056.829,1068,1181.906,1121,1230.779,1620,1301.004,1317,1362.658,1057,1387.919,808,1460.859,797,1687.38,817,1869.316,748,2074.495,600,2276.139,508,2323.517,490,2440.018,837,2381.514,838,2362.134,317,4.67,5.8,2.72,-3.2499,-0.6444,-1.1551,11.8351,4.1351,5.7057,4.739,1.8538,5.2553,15.506,10.7822,10.9762,9.7201,2.0815,5.014,-2.3977,-0.8138,apt_purchase
07340,697.979,87,607.961,129,638.092,81,651.371,82,649.845,149,661.64,189,707.928,210,666.824,131,674.432,102,848.025,93,766.547,122,821.688,135,692.37,147,879.276,76,1075.355,54,1363.849,68,1099.518,106,1129.961,53,3.83,6.82,11.9,-12.8969,4.9561,2.081,-0.2343,1.815,6.9959,-5.8062,1.1409,25.7391,-9.608,7.1934,-15.7381,26.9951,22.3001,26.8278,-19.3813,2.7688,apt_purchase
08111,1565.942,10373,1540.828,9057,1584.704,7045,1657.213,7056,1802.413,6189,1976.915,6591,2315.224,8060,2387.987,5281,2669.034,3643,2987.192,3474,3278.039,3143,3513.331,2846,3764.543,3639,4124.279,3512,4345.887,4309,3845.322,5784,3683.025,5683,3683.741,2515,5.38,4.7,-0.16,-1.6038,2.8476,4.5756,8.7617,9.6816,17.113,3.1428,11.7692,11.9203,9.7365,7.1778,7.1503,9.5559,5.3733,-11.5181,-4.2206,0.0194,apt_purchase
08115,1382.992,5115,1312.268,4170,1296.163,3706,1337.228,4187,1357.849,4034,1492.995,4628,1616.951,4686,1658.482,3064,1809.325,2365,2097.046,2090,2266.535,2276,2452.825,1780,2802.167,2265,3109.221,2114,3351.584,2220,3110.521,3483,2969.689,3598,2965.454,1647,4.8,6.24,1.38,-5.1138,-1.2273,3.1682,1.5421,9.9529,8.3025,2.5685,9.0952,15.9021,8.0823,8.2192,14.2424,10.9577,7.795,-7.1925,-4.5276,-0.1426,apt_purchase
08116,1371.187,6385,1311.375,5578,1326.331,5202,1369.343,5226,1419.084,4791,1542.541,5015,1588.943,3970,1696.843,3466,1934.074,2253,2152.06,2750,2358.794,2576,2523.273,2463,2751.762,2553,3068.583,2350,3311.631,2422,3068.078,3809,2918.264,4094,2959.437,1666,4.8,5.95,1.72,-4.3621,1.1405,3.2429,3.6325,8.6998,3.0082,6.7907,13.9807,11.2708,9.6063,6.973,9.0553,11.5134,7.9205,-7.3545,-4.883,1.4109,apt_purchase
08117,1097.975,1402,1060.107,1478,1028.517,1277,1057.425,1909,1076.257,1681,1136.376,1760,1196.422,1660,1263.429,1438,1401.995,1017,1556.35,1107,1704.501,1147,1861.902,869,2078.234,947,2254.779,863,2481.641,944,2297.765,1308,2223.331,1226,2326.812,579,4.68,6.49,2.51,-3.4489,-2.9799,2.8106,1.7809,5.5859,5.284,5.6006,10.9675,11.0097,9.5191,9.2344,11.6189,8.495,10.0614,-7.4095,-3.2394,4.6543,apt_purchase
08118,1306.089,6690,1252.18,6858,1259.316,6017,1318.427,6791,1362.357,5918,1532.814,7891,1734.709,8216,1815.811,5077,1946.127,4073,2188.661,4475,2318.182,4667,2453.098,3496,2819.118,3401,3125.727,3290,3385.652,3490,3158.093,4996,2968.724,4870,2990.261,2050,5.2,5.35,1.44,-4.1275,0.5699,4.6939,3.332,12.5119,13.1715,4.6753,7.1767,12.4624,5.9178,5.8199,14.9207,10.8761,8.3157,-6.7213,-5.9963,0.7255,apt_purchase
08119,1283.465,5510,1264.96,6130,1246.19,5715,1258.903,5464,1315.299,4625,1429.242,4359,1516.558,4299,1650.019,3171,1846.751,2178,2051.29,2377,2223.555,2508,2378.89,1873,2669.176,2019,2931.691,1993,3105.85,2323,2850.459,2900,2795.1,3194,2803.014,1260,4.86,5.65,1.18,-1.4418,-1.4838,1.0201,4.4798,8.6629,6.1093,8.8003,11.923,11.0756,8.3979,6.9859,12.2026,9.8351,5.9406,-8.2229,-1.9421,0.2831,apt_purchase
08121,1067.128,911,1055.158,1018,1017.05,924,1073.94,993,1142.323,902,1261.978,1108,1362.501,993,1454.76,887,1676.226,688,1884.077,727,2097.362,741,2222.349,594,2620.247,612,2821.146,655,3046.748,811,2794.072,1085,2721.608,1041,2747.983,486,5.94,6.86,1.15,-1.1217,-3.6116,5.5936,6.3675,10.4747,7.9655,6.7713,15.2235,12.3999,11.3204,5.9592,17.9044,7.6672,7.9968,-8.2933,-2.5935,0.9691,apt_purchase
08125,1098.303,1665,1028.681,1813,1025.65,1738,1087.657,2264,1105.5,1970,1169.268,2081,1214.687,2247,1298.394,1864,1450.434,1645,1611.683,1509,1761.784,1453,1948.359,1182,2195.832,1432,2434.918,1309,2676.488,1320,2583.215,1676,2458.864,1795,2422.401,847,4.94,6.65,2.21,-6.3391,-0.2946,6.0456,1.6405,5.7682,3.8844,6.8912,11.7099,11.1173,9.3133,10.5901,12.7016,10.8882,9.9211,-3.4849,-4.8138,-1.4829,apt_purchase
08126,969.621,293,958.762,404,933.219,382,1009.435,438,966.295,444,1056.37,585,1063.108,585,1171.885,561,1209.193,494,1346.793,579,1480.655,484,1699.586,409,1839.706,385,2158.25,407,2305.876,615,2276.975,587,1966.111,578,2165.348,214,5.13,6.69,3.88,-1.1199,-2.6642,8.167,-4.2737,9.3217,0.6378,10.232,3.1836,11.3795,9.9393,14.7861,8.2444,17.3149,6.8401,-1.2534,-13.6525,10.1336,apt_purchase
08127,909.922,1083,849.991,1310,873.206,1780,967.304,1298,956.735,901,976.426,934,1081.839,1002,1111.139,801,1239.074,529,1242.294,525,1444.204,864,1648.827,654,1889.92,696,2050.585,634,2469.799,502,2234.435,701,2074.431,770,2093.321,319,5.37,7.0,2.63,-6.5864,2.7312,10.7762,-1.0926,2.0581,10.7958,2.7084,11.5139,0.2599,16.253,14.1686,14.6221,8.5012,20.4436,-9.5297,-7.1608,0.9106,apt_purchase
08128,906.954,175,882.544,268,871.933,254,926.026,267,1014.08,278,1037.62,361,1090.05,326,1086.918,257,1157.637,248,1341.502,287,1357.073,195,1475.488,192,1623.499,218,1784.907,166,2086.894,238,1925.836,329,1963.479,380,1806.252,105,4.37,5.54,2.62,-2.6914,-1.2023,6.2038,9.5088,2.3213,5.0529,-0.2873,6.5064,15.8828,1.1607,8.7258,10.0313,9.942,16.9189,-7.7176,1.9546,-8.0076,apt_purchase
08135,964.551,391,931.598,364,876.025,277,905.595,503,981.647,861,1027.203,911,1039.574,905,1027.637,549,1131.431,363,1179.892,405,1348.36,337,1579.273,339,1701.464,302,1980.822,290,2133.063,215,2124.032,306,2050.005,544,2037.991,206,4.72,7.31,3.92,-3.4164,-5.9653,3.3755,8.398,4.6408,1.2043,-1.1483,10.1003,4.2832,14.2783,17.1255,7.7372,16.4187,7.6857,-0.4234,-3.4852,-0.586,apt_purchase
08136,1049.481,1200,971.404,1067,980.584,1131,1024.19,1835,1023.192,1608,1085.083,1841,1183.23,2049,1241.662,1495,1385.12,1124,1443.679,1128,1674.438,1121,1805.927,796,1964.622,820,2203.639,793,2347.062,684,2298.146,952,2228.602,1208,2289.16,451,4.86,6.47,3.26,-7.4396,0.945,4.4469,-0.0974,6.0488,9.0451,4.9383,11.5537,4.2277,15.9841,7.8527,8.7875,12.1661,6.5085,-2.0841,-3.0261,2.7173,apt_purchase
08211,1554.897,820,1677.16,1059,1495.963,1148,1497.438,1592,1804.954,1018,1845.869,1286,2103.629,1343,2118.703,958,2133.301,663,2194.545,571,2276.658,573,2576.079,707,2603.941,610,2767.601,393,2923.961,474,2981.608,641,3017.979,758,2757.993,365,3.69,2.8,1.3,7.8631,-10.8038,0.0986,20.5361,2.2668,13.9642,0.7166,0.689,2.8709,3.7417,13.1518,1.0816,6.2851,5.6497,1.9715,1.2198,-8.6146,apt_purchase
08212,1341.8,2852,1331.576,2907,1345.084,2194,1358.49,2316,1511.006,1450,1564.286,1352,1705.871,1458,1793.224,1175,1979.489,895,2276.57,809,2463.883,949,2695.716,698,3101.926,772,3303.967,590,3372.998,867,3181.36,1270,3033.506,1711,3064.237,698,5.15,5.74,-0.14,-0.762,1.0144,0.9967,11.2269,3.5261,9.0511,5.1207,10.3872,15.008,8.2279,9.4093,15.0687,6.5134,2.0893,-5.6815,-4.6475,1.0131,apt_purchase
08215,1180.513,3056,1138.165,2841,1138.616,2674,1160.345,2910,1188.22,2205,1269.132,2296,1328.413,2474,1419.498,2431,1492.734,1551,1715.502,1866,1717.655,1727,1910.149,1224,2197.544,1267,2457.786,1182,2657.307,970,2535.078,1725,2480.38,1845,2488.585,853,4.65,6.0,2.71,-3.5873,0.0396,1.9084,2.4023,6.8095,4.671,6.8567,5.1593,14.9235,0.1255,11.2068,15.0457,11.8424,8.1179,-4.5997,-2.1576,0.3308,apt_purchase
08216,1067.265,1192,1053.853,1101,1078.539,2110,1084.539,2341,1114.5,1411,1204.454,1744,1245.256,1973,1401.662,1527,1446.454,1116,1523.556,879,1662.356,708,1825.207,625,2053.102,663,2310.697,716,2538.991,636,2355.59,963,2301.37,1073,2234.295,480,4.61,4.99,2.0,-1.2567,2.3425,0.5563,2.7626,8.0712,3.3876,12.5601,3.1956,5.3304,9.1103,9.7964,12.486,12.5466,9.8799,-7.2234,-2.3018,-2.9146,apt_purchase
08221,1764.802,1149,1749.058,1108,1791.975,842,1775.357,792,1817.148,720,1765.37,728,1923.345,844,1965.057,786,2223.514,450,2623.028,585,2878.711,487,3006.863,383,3280.774,433,3592.996,417,3953.437,506,3772.481,736,3574.196,986,3659.328,515,4.58,6.65,2.42,-0.8921,2.4537,-0.9274,2.3539,-2.8494,8.9485,2.1687,13.1526,17.9677,9.7476,4.4517,9.1095,9.5167,10.0318,-4.5772,-5.2561,2.3819,apt_purchase
08222,1231.419,2810,1199.201,2604,1172.613,2175,1229.716,2442,1349.594,2335,1472.912,2259,1436.58,2447,1555.578,3115,1683.673,2034,1923.564,2516,2022.774,2126,2213.653,1447,2519.744,1400,2718.514,1290,3082.94,1297,2836.576,1735,2860.403,2647,2866.384,1125,5.29,6.53,2.87,-2.6163,-2.2171,4.8697,9.7484,9.1374,-2.4667,8.2834,8.2346,14.2481,5.1576,9.4365,13.8274,7.8885,13.4053,-7.9912,0.84,0.2091,apt_purchase
08225,802.891,210,825.128,386,733.097,298,779.643,445,814.455,426,854.377,419,833.129,329,999.771,303,1005.329,254,984.101,254,1124.269,270,1135.261,257,1391.014,180,1655.374,273,1833.249,218,1887.632,417,1747.234,288,1631.038,160,4.69,5.48,3.73,2.7696,-11.1535,6.3492,4.4651,4.9017,-2.487,20.0019,0.5559,-2.1115,14.2433,0.9777,22.5281,19.0048,10.7453,2.9665,-7.4378,-6.6503,apt_purchase
08226,1183.069,3927,1140.858,3812,1142.272,3488,1152.275,3768,1216.468,3506,1333.862,4338,1316.504,4125,1371.621,3292,1495.373,2782,1715.679,2965,1794.242,2652,1895.06,1801,2116.542,1685,2412.761,1635,2683.81,1784,2489.22,2459,2445.337,3341,2429.793,1248,4.52,6.12,3.12,-3.5679,0.1239,0.8757,5.571,9.6504,-1.3013,4.1866,9.0223,14.7325,4.5791,5.619,11.6873,13.9954,11.234,-7.2505,-1.7629,-0.6357,apt_purchase
08231,1061.872,1541,990.325,1679,999.737,1405,974.122,1770,1005.569,1573,1049.882,1268,1118.771,1452,1171.957,942,1318.027,862,1505.328,975,1722.674,830,1871.562,619,2054.819,730,2372.718,544,2498.64,694,2382.29,809,2296.817,816,2268.624,388,4.79,7.09,2.26,-6.7378,0.9504,-2.5622,3.2282,4.4068,6.5616,4.754,12.4638,14.2107,14.4384,8.6428,9.7917,15.4709,5.3071,-4.6565,-3.5879,-1.2275,apt_purchase
08235,924.555,1262,876.187,1358,877.937,1268,878.282,1675,874.099,2015,861.333,1991,888.733,1881,966.547,1368,1061.893,1037,1261.375,1009,1353.067,862,1522.648,637,1627.785,685,1955.892,801,2285.627,684,2296.719,1006,2103.632,1065,2063.031,476,5.15,8.25,5.43,-5.2315,0.1997,0.0393,-0.4763,-1.4605,3.1811,8.7556,9.8646,18.7855,7.2692,12.5331,6.9049,20.1567,16.8585,0.4853,-8.4071,-1.93,apt_purchase
08236,1107.973,1017,1062.083,1069,1067.64,1077,1036.057,1241,1053.373,1030,1101.725,1046,1132.313,997,1210.863,856,1304.781,670,1495.59,645,1636.877,535,1843.712,388,2060.956,474,2303.582,376,2514.01,404,2205.881,617,2212.282,857,2204.935,348,4.37,6.49,1.72,-4.1418,0.5232,-2.9582,1.6713,4.5902,2.7764,6.9371,7.7563,14.6238,9.4469,12.636,11.783,11.7725,9.1348,-12.2565,0.2902,-0.3321,apt_purchase
08237,940.406,424,892.406,607,830.164,494,828.302,630,836.662,821,846.688,614,884.12,822,925.56,728,1017.149,625,1197.762,453,1284.05,458,1470.258,418,1564.932,453,1753.635,328,1964.286,307,1935.738,462,1984.565,563,1981.281,270,4.69,8.08,4.99,-5.1042,-6.9746,-0.2243,1.0093,1.1983,4.421,4.6871,9.8955,17.7568,7.2041,14.5016,6.4393,12.0582,12.0122,-1.4534,2.5224,-0.1655,apt_purchase
08311,1676.585,1852,1603.732,1909,1732.729,1873,1846.594,1716,2129.525,1372,2161.973,2330,2193.777,2094,2295.471,1145,2657.818,1050,2795.164,1048,2943.064,994,3067.974,783,3522.855,724,3983.003,609,4196.243,732,3906.575,1346,3878.079,1456,3950.866,564,5.36,5.8,2.53,-4.3453,8.0436,6.5714,15.3218,1.5237,1.4711,4.6356,15.7853,5.1676,5.2913,4.2442,14.8268,13.0618,5.3537,-6.903,-0.7294,1.8769,apt_purchase
08315,1376.828,1587,1308.374,1441,1356.424,1402,1360.076,1466,1384.506,1292,1497.035,1405,1560.623,1548,1588.215,1375,1751.412,999,2012.926,805,2180.225,822,2302.279,708,2582.367,807,2739.699,774,3026.547,564,2938.696,1027,2875.528,1087,3048.586,481,4.92,6.88,3.51,-4.9719,3.6725,0.2692,1.7962,8.1277,4.2476,1.768,10.2755,14.9316,8.3112,5.5982,12.1657,6.0925,10.4701,-2.9027,-2.1495,6.0183,apt_purchase
08316,1306.277,1230,1269.993,944,1257.327,1081,1239.056,959,1339.653,727,1486.904,801,1446.883,576,1566.756,490,1712.88,492,1809.534,378,1975.486,513,2168.302,380,2363.357,468,2649.772,341,2965.889,310,2898.917,608,2833.905,774,2814.909,297,4.78,6.18,3.78,-2.7777,-0.9973,-1.4532,8.1188,10.9917,-2.6916,8.2849,9.3265,5.6428,9.171,9.7604,8.9957,12.119,11.93,-2.2581,-2.2426,-0.6703,apt_purchase
08317,1153.348,1607,1087.925,1436,1104.074,1379,1129.686,2114,1130.156,1510,1164.125,1620,1258.871,1660,1292.305,1472,1380.559,1191,1432.82,1061,1556.641,1113,1706.704,1035,1881.165,769,2080.569,795,2329.624,733,2188.494,1236,2113.205,1462,2109.081,651,3.76,5.2,2.58,-5.6724,1.4844,2.3198,0.0416,3.0057,8.1388,2.6559,6.8292,3.7855,8.6418,9.6402,10.2221,10.6,11.9705,-6.0581,-3.4402,-0.1952,apt_purchase
08325,1017.21,531,886.856,584,843.594,478,902.403,432,890.905,413,1110.989,631,1080.204,1032,1096.592,653,1121.316,571,1246.701,633,1249.496,423,1313.566,324,1589.24,290,1814.85,321,1831.969,287,1816.556,392,1943.133,631,1837.419,221,3.94,5.56,3.17,-12.8149,-4.8781,6.9712,-1.2742,24.7034,-2.771,1.5171,2.2546,11.182,0.2242,5.1277,20.9867,14.1961,0.9433,-0.8413,6.968,-5.4404,apt_purchase
08326,932.037,923,881.641,939,871.743,885,901.81,1663,945.394,1367,985.159,1535,1013.701,1617,993.825,1071,1135.55,857,1152.334,1004,1274.547,771,1258.96,794,1680.967,784,1981.599,853,2132.752,650,1987.185,1012,1912.562,1087,1961.668,525,4.88,7.61,3.5,-5.4071,-1.1227,3.4491,4.8329,4.2062,2.8972,-1.9607,14.2606,1.4781,10.6057,-1.2229,33.5203,17.8845,7.6278,-6.8253,-3.7552,2.5676,apt_purchase
08327,964.611,408,879.842,398,925.054,416,958.794,466,957.14,303,986.499,366,1012.048,483,1113.264,487,1205.392,419,1431.994,588,1349.449,427,1594.742,329,1847.639,494,2138.233,505,2232.586,402,1948.972,443,1904.808,355,2105.539,139,5.09,7.11,3.14,-8.7879,5.1386,3.6474,-0.1725,3.0674,2.5899,10.0011,8.2755,18.799,-5.7643,18.1773,15.8582,15.7279,4.4127,-12.7034,-2.266,10.5381,apt_purchase
08335,1493.091,2330,1425.013,1763,1443.917,1680,1567.659,1930,1649.568,1615,1692.762,1760,1855.899,1571,1914.29,1147,2067.884,838,2419.814,1044,2561.693,1112,2788.26,893,3031.526,910,3146.786,814,3288.749,820,3262.27,1418,3339.469,1439,3463.572,623,5.18,6.21,2.72,-4.5595,1.3266,8.5699,5.2249,2.6185,9.6373,3.1462,8.0235,17.0188,5.8632,8.8444,8.7247,3.802,4.5114,-0.8051,2.3664,3.7162,apt_purchase
08336,1203.963,1381,1212.685,1497,1194.873,1378,1230.939,1402,1297.228,1324,1371.91,1210,1444.267,1516,1569.986,1319,1768.848,962,1927.442,1072,2056.079,899,2248.551,931,2409.468,967,2521.416,946,2853.456,894,2667.117,1289,2623.277,1184,2633.477,520,4.84,5.49,2.01,0.7244,-1.4688,3.0184,5.3852,5.757,5.2742,8.7047,12.6665,8.9659,6.674,9.3611,7.1565,4.6462,13.1688,-6.5303,-1.6437,0.3888,apt_purchase
08337,1069.05,766,1000.167,665,1052.447,909,998.878,841,1064.822,632,1082.682,817,1134.096,1047,1178.276,974,1305.811,810,1419.12,785,1513.964,698,1668.352,505,1830.469,449,2078.656,457,2155.435,524,2085.444,592,2062.116,643,2246.358,207,4.62,6.79,4.36,-6.4434,5.2271,-5.0899,6.6018,1.6773,4.7488,3.8956,10.8239,8.6773,6.6833,10.1976,9.7172,13.5587,3.6937,-3.2472,-1.1186,8.9346,apt_purchase
08415,1250.418,1794,1185.921,1691,1228.298,1420,1248.746,1593,1361.518,1501,1486.022,1893,1522.589,1665,1526.474,1219,1701.275,946,1803.23,1120,1949.981,1222,2192.919,945,2404.076,1086,2675.028,957,3046.191,796,2777.333,1256,2643.019,1463,2657.756,642,4.75,5.97,2.41,-5.158,3.5733,1.6647,9.0308,9.1445,2.4607,0.2552,11.4513,5.9929,8.1382,12.4585,9.629,11.2705,13.8751,-8.826,-4.8361,0.5576,apt_purchase
08416,1476.048,1744,1410.71,1672,1411.096,1398,1459.46,1328,1439.731,1088,1519.413,1262,1539.498,2078,1657.202,1290,1860.571,782,2034.081,835,2272.473,729,2342.064,614,2557.062,536,2945.479,495,3163.23,440,3127.597,715,3126.457,935,3219.513,358,4.83,7.0,4.88,-4.4265,0.0274,3.4274,-1.3518,5.5345,1.3219,7.6456,12.2718,9.3256,11.7199,3.0623,9.1799,15.19,7.3927,-1.1265,-0.0364,2.9764,apt_purchase
08417,970.766,464,864.082,617,882.373,399,850.101,471,1008.66,422,1012.056,699,956.711,763,1040.368,546,1135.808,447,1180.114,457,1375.135,502,1540.239,385,1685.394,419,1886.438,498,1894.118,464,1859.676,821,2014.32,656,2005.098,350,4.66,6.94,3.68,-10.9897,2.1168,-3.6574,18.6518,0.3367,-5.4686,8.7442,9.1737,3.9008,16.5256,12.0064,9.4242,11.9286,0.4071,-1.8184,8.3156,-0.4578,apt_purchase
08421,1387.212,1316,1360.947,837,1380.474,753,1466.448,697,1606.085,713,1741.52,842,1820.626,758,1883.612,657,2183.333,679,2409.684,572,2411.212,432,2608.021,423,2771.472,386,3138.268,394,3395.162,421,2996.736,630,3070.438,647,3091.417,235,5.02,5.36,2.57,-1.8934,1.4348,6.2279,9.5221,8.4326,4.5424,3.4596,15.912,10.3672,0.0634,8.1622,6.2672,13.2347,8.1859,-11.7351,2.4594,0.6833,apt_purchase
08425,1157.009,1096,1048.941,509,1003.008,554,1118.314,730,1174.453,724,1251.913,707,1273.095,713,1350.667,584,1402.91,471,1490.375,539,1641.342,497,1783.061,402,1985.552,414,2355.697,444,2520.113,292,2430.017,571,2479.264,632,2383.041,232,4.56,6.04,4.04,-9.3403,-4.379,11.496,5.02,6.5954,1.692,6.0932,3.8679,6.2345,10.1295,8.6343,11.3564,18.6419,6.9795,-3.5751,2.0266,-3.8811,apt_purchase
08426,1143.004,590,1003.723,394,1002.015,407,1160.976,540,1143.209,625,1246.091,930,1257.556,730,1283.25,565,1327.299,445,1516.118,496,1702.988,440,1727.474,342,1985.952,245,2207.227,306,2467.519,389,2355.168,563,2332.783,566,2286.945,294,4.46,6.19,3.09,-12.1855,-0.1702,15.8641,-1.5304,8.9994,0.9201,2.0432,3.4326,14.2258,12.3256,1.4378,14.9628,11.142,11.7927,-4.5532,-0.9505,-1.9649,apt_purchase
08435,1553.198,2351,1500.923,2129,1565.701,2132,1541.514,1856,1566.436,1539,1715.897,1563,1784.739,1764,1943.282,1523,2088.384,1103,2273.249,1301,2423.349,1308,2795.465,1200,2852.34,1054,3210.373,885,3555.582,708,3261.325,1039,3294.707,1385,3477.388,645,5.02,6.19,4.32,-3.3656,4.3159,-1.5448,1.6167,9.5415,4.012,8.8833,7.4669,8.8521,6.6029,15.3554,2.0345,12.5523,10.7529,-8.2759,1.0236,5.5447,apt_purchase
08436,1243.81,1624,1199.536,1571,1249.268,1314,1296.371,1472,1328.353,1223,1424.407,1452,1480.374,1792,1614.918,1368,1731.448,871,1828.404,992,1971.636,805,2220.169,681,2458.342,731,2688.743,640,2842.061,649,2671.851,998,2687.601,1188,2736.177,594,4.86,5.55,2.3,-3.5595,4.1459,3.7704,2.467,7.2311,3.9291,9.0885,7.2158,5.5997,7.8337,12.6054,10.7277,9.3722,5.7022,-5.989,0.5895,1.8074,apt_purchase
08437,857.903,355,820.861,392,832.228,363,937.014,463,899.25,607,1046.572,970,1035.364,710,1050.535,477,1124.295,408,1292.485,409,1273.054,392,1359.341,232,1588.973,207,1756.135,205,2092.441,167,1989.048,266,2002.306,360,1975.021,117,5.33,6.82,4.81,-4.3177,1.3848,12.591,-4.0302,16.3828,-1.0709,1.4653,7.0212,14.9596,-1.5034,6.778,16.8929,10.5201,19.1504,-4.9413,0.6666,-1.3627,apt_purchase
09161,1391.756,891,1350.501,837,1390.846,601,1556.946,754,1685.995,727,1815.166,797,1974.197,1296,2043.411,1067,2413.929,856,2750.875,1213,2734.824,1294,2780.358,959,2942.806,837,3176.104,715,3517.068,626,3424.841,956,3258.682,1120,3157.45,449,5.13,4.71,1.62,-2.9642,2.9874,11.9424,8.2886,7.6614,8.7612,3.5059,18.1323,13.9584,-0.5835,1.665,5.8427,7.9277,10.7353,-2.6223,-4.8516,-3.1065,apt_purchase
09162,2217.385,31998,2309.889,25146,2403.052,20237,2625.081,17899,3037.407,14160,3197.147,15182,3488.777,18192,3548.307,17136,4309.529,10287,4772.015,11188,5150.289,10743,5522.518,8875,5949.443,9832,6715.259,9637,7156.478,11158,6459.134,15936,6313.239,15960,6392.908,6924,6.65,6.38,1.74,4.1718,4.0332,9.2395,15.7072,5.2591,9.1216,1.7063,21.4531,10.7317,7.9269,7.2273,7.7306,12.8721,6.5704,-9.7442,-2.2587,1.2619,apt_purchase
09163,1389.586,479,1411.795,397,1403.015,367,1389.886,372,1660.235,264,1803.901,364,2040.996,295,2206.023,242,2390.265,175,2664.524,269,2950.691,262,3053.348,181,3408.576,221,3654.585,284,4204.03,328,3894.656,325,3598.64,482,3769.485,197,6.3,5.77,2.41,1.5982,-0.6219,-0.9358,19.4512,8.6534,13.1435,8.0856,8.3518,11.474,10.7399,3.4791,11.634,7.2174,15.0344,-7.359,-7.6006,4.7475,apt_purchase
09171,942.525,349,910.289,313,901.575,362,882.37,209,1006.675,187,983.419,299,1072.103,403,1245.232,450,1372.125,213,1580.448,280,1674.854,207,1927.451,228,2091.528,282,2357.851,288,2605.206,217,2517.775,375,2450.585,324,2492.656,166,6.13,7.39,3.78,-3.4202,-0.9573,-2.1302,14.0876,-2.3102,9.0179,16.1485,10.1903,15.1825,5.9734,15.0817,8.5126,12.7334,10.4907,-3.356,-2.6686,1.7168,apt_purchase
