kid2019,pindex2008,NOBS2008,pindex2009,NOBS2009,pindex2010,NOBS2010,pindex2011,NOBS2011,pindex2012,NOBS2012,pindex2013,NOBS2013,pindex2014,NOBS2014,pindex2015,NOBS2015,pindex2016,NOBS2016,pindex2017,NOBS2017,pindex2018,NOBS2018,pindex2019,NOBS2019,pindex2020,NOBS2020,pindex2021,NOBS2021,pindex2022,NOBS2022,pindex2023,NOBS2023,pindex2024,NOBS2024,pindex2025,NOBS2025,avg_return_all_time,avg_return_10yr,avg_return_5yr,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025,dataset_type
09172,1556.515,397,1429.982,318,1380.498,374,1701.77,262,1765.946,209,1955.746,202,1979.116,289,1931.666,255,2159.632,202,2377.531,201,2470.667,288,2969.026,128,3401.465,173,3383.15,112,4006.272,115,3753.352,261,3480.007,327,3354.927,104,5.07,6.12,0.14,-8.1293,-3.4605,23.2722,3.7711,10.7478,1.1949,-2.3975,11.8015,10.0896,3.9173,20.171,14.565,-0.5384,18.4184,-6.3131,-7.2827,-3.5942,house_purchase
09173,1991.588,855,2179.751,798,2567.251,672,2176.743,499,2256.994,382,2286.938,426,2971.866,479,2784.016,418,3033.587,236,3242.521,288,3584.658,327,3768.076,238,4379.259,235,4946.945,177,4995.101,211,4777.622,539,4737.147,490,4370.026,266,5.26,4.87,0.2,9.4479,17.7773,-15.2111,3.6867,1.3267,29.9496,-6.3209,8.9644,6.8874,10.5516,5.1168,16.22,12.9631,0.9734,-4.3538,-0.8472,-7.7498,house_purchase
09174,1611.916,1311,1498.874,1417,1610.8,1194,1671.583,838,1836.998,682,1980.369,829,2141.106,694,2323.078,539,2789.009,601,2975.637,854,3375.544,863,3466.838,439,3765.405,537,4474.123,401,4659.414,440,4392.389,971,4163.944,980,3888.771,545,5.62,5.69,1.08,-7.0129,7.4673,3.7735,9.8957,7.8046,8.1165,8.499,20.0566,6.6916,13.4394,2.7046,8.6121,18.8218,4.1414,-5.7309,-5.2009,-6.6085,house_purchase
09175,1886.387,1623,1729.225,1558,1926.967,1768,2124.993,1392,2222.051,772,2425.228,1044,2704.313,958,2909.894,831,3214.524,563,3445.537,519,3855.505,523,4018.681,461,4256.979,468,5014.825,291,5206.3,426,4685.536,907,4536.017,1017,4317.907,406,5.27,4.33,0.72,-8.3314,11.4353,10.2766,4.5675,9.1437,11.5076,7.602,10.4688,7.1865,11.8985,4.2323,5.9298,17.8024,3.8182,-10.0026,-3.1911,-4.8084,house_purchase
09176,1086.956,935,1128.392,554,1161.403,743,1202.41,572,1230.606,401,1260.992,630,1232.401,727,1640.756,528,1770.786,401,2017.97,474,2234.164,552,2215.059,347,2225.601,390,2435.82,482,2890.215,551,2813.44,959,2459.496,1211,2342.724,704,5.08,4.03,1.62,3.8121,2.9255,3.5308,2.345,2.4692,-2.2673,33.1349,7.925,13.959,10.7134,-0.8551,0.4759,9.4455,18.6547,-2.6564,-12.5805,-4.7478,house_purchase
09177,1421.662,1144,1415.412,1691,1454.849,1073,1522.25,924,1546.663,458,1528.824,763,1947.648,524,2080.949,466,2406.607,372,2588.412,319,2756.882,403,3061.067,289,3354.486,311,4315.233,325,4398.516,425,3766.065,910,3530.396,886,3817.98,453,6.48,6.84,3.62,-0.4396,2.7863,4.6329,1.6037,-1.1534,27.3952,6.8442,15.6495,7.5544,6.5086,11.0337,9.5855,28.6407,1.93,-14.3787,-6.2577,8.1459,house_purchase
09178,1449.939,1459,1515.251,1385,1461.009,1141,1538.549,700,1700.219,531,1790.38,731,1924.698,738,2073.216,662,2208.927,572,2721.753,585,2830.24,449,3014.026,489,3447.788,501,3868.431,558,4336.264,617,3724.006,1313,3623.208,1306,3606.332,524,5.82,6.16,1.4,4.5045,-3.5797,5.3073,10.508,5.3029,7.5022,7.7164,6.5459,23.2161,3.9859,6.4937,14.3914,12.2004,12.0936,-14.1195,-2.7067,-0.4658,house_purchase
09179,1797.173,2889,1823.816,2743,1822.732,2828,1917.312,1620,2122.734,1245,2287.101,1410,2582.62,1582,2823.064,1485,3264.203,829,3515.578,1223,3905.701,1230,4073.699,593,4250.83,665,5089.406,498,5360.047,549,4657.569,1418,4332.323,1288,4328.074,632,5.6,4.79,0.97,1.4825,-0.0594,5.1889,10.7141,7.7432,12.9211,9.3101,15.6262,7.701,11.097,4.3014,4.3482,19.7273,5.3177,-13.1058,-6.9832,-0.0981,house_purchase
09180,2091.435,472,1876.158,437,1836.668,453,2102.975,488,2326.709,322,2386.808,361,2550.542,387,2826.399,335,2799.315,207,3051.036,204,3269.281,170,3716.198,100,3998.209,109,5040.443,114,5368.883,114,4958.564,313,4940.215,309,4921.102,132,5.51,6.06,4.84,-10.2933,-2.1048,14.4995,10.6389,2.583,6.86,10.8156,-0.9583,8.9922,7.1531,13.6702,7.5887,26.0675,6.5161,-7.6425,-0.37,-0.3869,house_purchase
09181,1440.946,1959,1338.803,1529,1402.006,1218,1499.822,990,1587.016,843,1697.738,898,1911.002,853,2053.75,758,2303.726,708,2498.605,779,2760.528,534,3102.394,343,3314.434,487,3519.915,453,3834.39,370,3595.72,1062,3523.274,1037,3379.172,497,5.33,5.31,0.56,-7.0886,4.7209,6.9769,5.8136,6.9767,12.5617,7.4698,12.1717,8.4593,10.4828,12.3841,6.8347,6.1996,8.9342,-6.2245,-2.0148,-4.09,house_purchase
09182,2068.593,831,2034.964,789,2160.018,750,2117.297,564,2366.753,522,2742.815,637,2905.297,547,3511.002,588,3735.764,327,3892.87,245,4173.226,283,4288.675,170,4883.514,200,5913.201,231,6378.985,190,5722.307,533,5576.846,576,5253.03,288,5.99,4.48,2.06,-1.6257,6.1453,-1.9778,11.7818,15.8894,5.9239,20.8483,6.4016,4.2055,7.2018,2.7664,13.87,21.085,7.877,-10.2944,-2.542,-5.8064,house_purchase
09183,1078.309,961,1040.32,801,1035.644,740,1078.5,769,1132.964,536,1136.397,939,1245.67,665,1434.804,576,1529.278,423,1661.428,413,1909.166,407,2205.44,219,2458.407,370,2550.941,374,3005.215,460,2825.129,1063,2598.022,983,2606.31,341,5.61,6.5,1.57,-3.523,-0.4495,4.1381,5.05,0.303,9.6157,15.1833,6.5845,8.6413,14.9111,15.5185,11.4701,3.764,17.8081,-5.9924,-8.0388,0.319,house_purchase
09184,2451.736,4929,2398.545,3994,2551.572,3371,2765.494,2566,3110.027,2122,3285.213,2127,3750.899,2364,3947.401,1739,4122.192,1306,4341.063,1314,4771.014,1538,4926.791,944,5355.723,983,6171.836,860,6595.078,871,5968.58,1971,5706.382,1982,5692.699,927,5.28,3.96,1.59,-2.1695,6.38,8.3839,12.4583,5.6329,14.1752,5.2388,4.428,5.3096,9.9043,3.2651,8.7061,15.2381,6.8576,-9.4995,-4.393,-0.2398,house_purchase
09185,1058.752,490,976.881,283,1148.009,372,1140.885,464,1211.126,309,1195.576,567,1448.87,582,1574.639,430,1814.787,293,1868.732,313,1988.591,439,2064.771,280,2188.718,299,2446.83,427,2782.289,398,2629.387,792,2599.235,674,2473.162,344,5.43,4.85,2.8,-7.7328,17.5178,-0.6206,6.1567,-1.2839,21.1859,8.6805,15.251,2.9725,6.4139,3.8309,6.0029,11.7928,13.7099,-5.4955,-1.1467,-4.8504,house_purchase
09186,1224.946,928,1151.201,611,1225.112,873,1260.204,843,1317.683,500,1613.117,690,1434.355,609,1680.488,428,1921.685,376,2175.005,512,2155.818,591,2351.097,411,2649.594,412,2545.086,487,2817.118,424,3084.265,873,2393.92,1336,2319.82,906,4.44,3.92,-1.85,-6.0203,6.4203,2.8644,4.5611,22.4207,-11.0818,17.1598,14.3528,13.1822,-0.8822,9.0582,12.6961,-3.9443,10.6885,9.483,-22.3828,-3.0953,house_purchase
09187,1602.366,1704,1487.461,1821,1505.235,1937,1695.585,1235,1800.888,867,1953.749,1167,2103.081,985,2185.276,865,2398.971,686,2737.737,762,2918.051,715,3207.972,495,3572.425,560,4218.243,506,4444.378,603,4106.88,1347,3893.69,1855,3916.906,642,5.64,6.3,2.25,-7.171,1.1949,12.6459,6.2104,8.4881,7.6434,3.9083,9.7789,14.1213,6.5862,9.9354,11.3609,18.0779,5.3609,-7.5938,-5.191,0.5962,house_purchase
09188,2524.686,2448,2483.981,2047,2605.504,2435,2802.416,1429,3194.737,1244,3096.114,1152,3117.035,1381,3560.5,1133,3834.118,799,4100.493,862,4410.674,813,4364.555,632,5072.889,692,5891.962,505,6068.514,485,5729.368,1314,5572.267,1492,5375.359,599,4.78,4.47,1.46,-1.6123,4.8923,7.5575,13.9994,-3.087,0.6757,14.2271,7.6848,6.9475,7.5645,-1.0456,16.2292,16.1461,2.9965,-5.5886,-2.742,-3.5337,house_purchase
09189,1378.958,1063,1413.214,1289,1331.413,867,1571.173,568,1629.65,626,1551.813,811,1711.251,844,1943.242,656,1965.22,494,2154.755,615,2597.268,647,2793.017,335,2998.779,319,3804.357,281,3909.16,386,3565.086,749,3217.382,1528,3224.546,519,5.59,5.75,2.26,2.4842,-5.7883,18.0079,3.7219,-4.7763,10.2743,13.5568,1.131,9.6445,20.5366,7.5367,7.367,26.8635,2.7548,-8.8017,-9.753,0.2227,house_purchase
09190,1543.96,886,1445.687,851,1482.064,766,1493.335,685,1670.624,496,1619.621,577,1750.188,681,2034.928,449,2364.363,278,2534.957,384,2724.512,349,2950.274,217,3205.983,305,3704.547,255,4154.63,332,3717.744,751,3659.692,802,3661.086,291,5.5,6.35,3.13,-6.365,2.5162,0.7605,11.872,-3.0529,8.0616,16.2691,16.189,7.2152,7.4776,8.2863,8.6673,15.551,12.1495,-10.5156,-1.5615,0.0381,house_purchase
09261,1380.059,538,1456.493,490,1414.678,387,1423.124,320,1517.941,271,1581.129,324,1895.942,287,2147.122,284,2207.338,163,2576.378,206,2991.998,179,3074.486,150,3308.179,166,3591.278,124,3739.346,110,3730.921,268,3510.953,359,3697.686,183,6.18,5.79,2.38,5.5385,-2.8709,0.597,6.6626,4.1627,19.9106,13.2483,2.8045,16.7188,16.1319,2.757,7.601,8.5575,4.123,-0.2253,-5.8958,5.3186,house_purchase
09262,1097.923,157,966.107,184,1122.177,189,1007.237,170,1131.856,144,1005.393,155,930.612,174,1386.908,140,1776.895,137,1555.727,178,1835.347,127,1746.065,105,2117.054,96,2451.26,87,2432.334,72,2246.633,135,2307.437,185,2142.927,85,5.28,5.3,0.59,-12.0059,16.1545,-10.2426,12.3724,-11.1731,-7.438,49.0318,28.1192,-12.4469,17.9736,-4.8646,21.2471,15.7864,-0.7721,-7.6347,2.7065,-7.1296,house_purchase
09263,1110.134,304,1079.144,257,1054.623,165,1109.438,143,1286.782,137,1266.592,148,1691.642,526,2595.087,589,2182.149,93,1941.393,112,1983.312,182,2300.297,70,2272.114,89,2297.011,109,2438.687,93,2220.733,105,2197.037,128,2240.718,83,5.34,-1.08,-0.15,-2.7916,-2.2723,5.1976,15.985,-1.569,33.5586,53.4064,-15.9123,-11.033,2.1592,15.9826,-1.2252,1.0958,6.1678,-8.9374,-1.067,1.9882,house_purchase
09271,973.814,1013,930.151,810,899.154,812,865.538,985,905.14,616,843.516,838,1086.1,533,1148.674,430,1334.988,385,1279.576,614,1368.972,577,1580.593,292,1802.871,394,1859.42,318,2111.0,332,2157.242,542,2051.844,582,2045.074,221,4.88,6.22,2.73,-4.4837,-3.3325,-3.7386,4.5754,-6.8082,28.7587,5.7613,16.2199,-4.1507,6.9864,15.4584,14.0629,3.1366,13.53,2.1905,-4.8858,-0.3299,house_purchase
09272,713.544,356,689.551,488,695.482,661,731.04,934,719.066,478,698.279,642,714.547,629,714.297,443,831.512,452,1023.788,666,1018.403,488,1083.5,340,1141.858,190,1300.511,263,1612.998,164,1544.003,325,1498.184,439,1637.207,242,5.36,9.07,7.99,-3.3625,0.8601,5.1127,-1.6379,-2.8908,2.3297,-0.035,16.4098,23.1237,-0.526,6.3921,5.3861,13.8943,24.028,-4.2774,-2.9675,9.2794,house_purchase
09273,1040.226,886,946.153,962,990.995,648,1031.883,633,1060.827,455,1195.449,710,1237.445,658,1301.57,507,1363.318,433,1540.51,486,1572.854,517,1725.868,218,1890.601,313,2184.479,396,2522.517,377,2308.955,869,2320.254,621,2355.211,278,5.16,6.37,4.91,-9.0435,4.7394,4.126,2.805,12.6903,3.513,5.182,4.7441,12.9971,2.0996,9.7284,9.5449,15.5442,15.4745,-8.4662,0.4894,1.5066,house_purchase
09274,1016.638,1280,999.731,1520,1062.962,1187,1039.651,872,1157.446,830,1224.065,1106,1224.906,994,1379.61,871,1426.664,563,1613.2,600,1746.696,640,2086.557,326,2616.59,394,2401.584,526,2670.746,463,2748.369,1121,2568.723,965,2483.566,368,5.76,6.57,-0.79,-1.663,6.3248,-2.193,11.3302,5.7557,0.0687,12.6299,3.4107,13.075,8.2752,19.4574,25.4023,-8.217,11.2077,2.9064,-6.5365,-3.3151,house_purchase
09275,834.957,1107,829.837,1407,869.778,1438,868.813,1528,906.635,1024,782.185,1554,794.138,1518,1005.148,1218,1136.618,997,1136.613,1074,1268.035,1001,1494.648,737,1553.477,841,1661.653,597,1965.497,443,1926.985,889,1887.151,1260,1791.629,467,5.02,6.26,3.23,-0.6132,4.8131,-0.1109,4.3533,-13.7266,1.5282,26.5709,13.0797,-0.0004,11.5626,17.8712,3.936,6.9635,18.2856,-1.9594,-2.0672,-5.0617,house_purchase
09276,788.225,322,822.665,442,779.36,334,736.85,517,785.28,376,765.111,422,794.027,447,886.922,428,948.477,209,996.827,317,1091.52,214,1281.113,183,1255.494,178,1338.8,249,1699.732,219,1510.37,336,1339.944,249,1729.635,106,5.31,7.72,8.05,4.3693,-5.264,-5.4545,6.5726,-2.5684,3.7793,11.6992,6.9403,5.0976,9.4994,17.3696,-1.9997,6.6353,26.9594,-11.1407,-11.2837,29.0826,house_purchase
09277,845.917,619,806.523,623,879.183,857,873.898,739,912.871,444,819.988,840,995.532,735,1099.707,571,1146.969,596,1282.041,614,1281.906,532,1444.694,390,1638.734,415,1726.341,353,2118.93,404,2159.34,885,2071.549,1076,1667.167,358,4.62,4.86,1.28,-4.657,9.009,-0.6011,4.4597,-10.1748,21.4081,10.4643,4.2977,11.7764,-0.0105,12.6989,13.4312,5.346,22.7411,1.9071,-4.0656,-19.5208,house_purchase
09278,933.123,486,805.583,574,863.938,607,888.539,467,974.662,322,958.25,651,1149.503,905,1419.808,999,1198.259,404,1278.216,438,1351.577,349,1466.829,226,1461.307,448,1541.151,323,1876.867,255,2050.046,441,1952.533,473,2274.649,164,5.95,5.32,9.64,-13.6681,7.2438,2.8475,9.6927,-1.6839,19.9586,23.5149,-15.6042,6.6728,5.7393,8.5272,-0.3765,5.4639,21.7835,9.227,-4.7566,16.4973,house_purchase
09279,851.079,716,843.186,584,922.595,475,873.183,447,809.879,458,828.88,706,1081.643,469,1251.301,331,1192.154,372,1253.383,442,1381.482,599,1559.184,248,1534.244,233,1876.777,373,2347.064,334,2361.272,566,2164.366,571,2066.249,237,5.97,5.7,7.02,-0.9274,9.4177,-5.3558,-7.2498,2.3462,30.4945,15.6852,-4.7268,5.136,10.2203,12.8631,-1.5996,22.3258,25.0582,0.6054,-8.339,-4.5333,house_purchase
09362,1693.532,457,1583.681,484,1728.456,376,1848.09,332,2033.769,241,2121.031,345,2235.823,301,2534.631,446,2816.101,376,3025.199,414,2973.166,448,2811.568,164,3305.19,159,3523.298,146,4047.638,151,3921.157,277,3865.007,421,3653.691,179,4.89,4.04,2.29,-6.4865,9.1417,6.9214,10.0471,4.2907,5.4121,13.3646,11.105,7.4251,-1.72,-5.4352,17.5568,6.599,14.8821,-3.1248,-1.432,-5.4674,house_purchase
09371,829.388,569,850.183,621,897.154,349,916.902,623,824.408,448,876.759,524,855.134,864,873.697,616,976.302,375,934.013,467,947.998,417,990.627,272,1188.616,258,1495.543,323,1667.07,345,1608.076,459,1767.92,1074,1704.738,178,4.69,7.35,8.02,2.5073,5.5248,2.2012,-10.0877,6.3501,-2.4665,2.1708,11.7438,-4.3315,1.4973,4.4967,19.9862,25.8222,11.4692,-3.5388,9.9401,-3.5738,house_purchase
09372,766.992,566,698.075,609,681.674,424,723.778,402,757.638,367,866.241,481,728.618,593,827.72,638,827.437,541,903.723,614,980.789,633,1116.946,387,1250.613,306,1472.93,345,1497.26,369,1456.903,446,1387.603,417,1507.253,309,4.45,6.42,4.12,-8.9854,-2.3495,6.1766,4.6782,14.3344,-15.8874,13.6014,-0.0342,9.2196,8.5276,13.8824,11.9672,17.7766,1.6518,-2.6954,-4.7567,8.6228,house_purchase
09373,976.06,1068,972.628,1067,972.166,952,945.365,847,1018.514,681,939.619,1345,860.895,1012,1116.202,813,1134.303,428,1059.914,637,1195.408,494,1535.019,297,1845.787,366,1955.208,260,2105.83,306,1874.424,781,2192.553,619,1967.719,357,4.94,6.59,1.87,-0.3516,-0.0475,-2.7568,7.7376,-7.7461,-8.3783,29.656,1.6217,-6.5581,12.7835,28.4096,20.2452,5.9281,7.7036,-10.9888,16.9721,-10.2544,house_purchase
09374,891.152,524,828.561,348,876.459,287,851.385,293,827.13,306,904.795,521,782.432,1123,785.011,319,809.41,241,844.372,210,918.473,326,992.713,288,1179.755,150,1289.263,257,1489.928,252,1612.741,292,1502.482,342,1632.816,198,3.96,7.81,6.99,-7.0236,5.7809,-2.8608,-2.8489,9.3897,-13.5238,0.3296,3.1081,4.3194,8.7759,8.083,18.8415,9.2823,15.5643,8.2429,-6.8367,8.6746,house_purchase
09375,1150.722,1754,1103.782,1948,1132.006,1209,1171.571,1029,1262.784,916,1264.196,1060,1192.622,1460,1571.849,2108,1745.817,1270,1726.303,1651,1840.442,1038,2060.759,653,2138.006,582,2394.277,545,2539.151,548,2751.119,1102,2563.066,779,2376.902,529,4.74,4.46,2.46,-4.0792,2.557,3.4951,7.7855,0.1118,-5.6616,31.7978,11.0677,-1.1178,6.6118,11.9709,3.7485,11.9864,6.0508,8.348,-6.8355,-7.2633,house_purchase
09376,853.359,508,857.345,859,808.294,577,805.523,479,830.414,379,966.452,690,971.526,768,945.335,870,968.246,834,1209.614,947,1153.816,1048,1353.696,548,1532.118,394,1730.272,350,1986.051,345,2070.423,645,1908.32,880,2141.466,418,5.96,8.96,7.27,0.4671,-5.7213,-0.3428,3.09,16.3819,0.525,-2.6959,2.4236,24.9284,-4.6129,17.3234,13.1804,12.9333,14.7826,4.2482,-7.8295,12.2173,house_purchase
09377,798.425,276,575.576,246,598.432,190,720.065,315,705.988,373,625.795,509,622.383,744,666.421,475,790.884,349,890.129,363,757.686,229,789.653,193,888.037,144,1146.904,167,1406.375,339,1380.004,232,1439.845,201,1627.677,92,5.29,10.03,13.46,-27.9111,3.971,20.3253,-1.955,-11.359,-0.5452,7.0757,18.6763,12.5486,-14.8791,4.219,12.4591,29.1505,22.6236,-1.8751,4.3363,13.0453,house_purchase
09461,1386.91,237,1440.056,150,1479.033,150,1536.724,103,1556.145,90,1801.507,165,1793.381,237,1865.946,166,1977.488,114,2168.333,145,2651.917,103,2926.687,75,2736.72,141,3244.244,118,3368.812,72,3587.611,149,3090.921,156,2969.691,84,4.94,5.29,2.22,3.832,2.7066,3.9006,1.2638,15.7673,-0.4511,4.0463,5.9778,9.6509,22.3021,10.3612,-6.4909,18.545,3.8397,6.4948,-13.8446,-3.9221,house_purchase
09462,1168.273,481,1058.275,336,1178.385,215,1180.66,172,1332.642,136,1269.836,187,1311.757,247,1316.067,198,1496.445,138,1618.221,145,1556.379,137,1729.422,82,1691.755,114,1975.121,110,2438.935,81,2568.799,223,2605.141,186,2346.827,106,4.58,6.4,7.41,-9.4154,11.3496,0.1931,12.8726,-4.7129,3.3013,0.3286,13.7058,8.1377,-3.8216,11.1183,-2.178,16.7498,23.4828,5.3246,1.4147,-9.9155,house_purchase
09463,960.683,210,838.856,212,963.578,139,1180.304,166,1049.825,153,998.681,201,1211.387,195,1127.885,192,1324.928,173,1291.269,122,1387.586,102,1547.476,96,1477.195,133,1736.298,261,1957.923,272,1837.871,419,2043.442,273,1860.27,198,4.64,5.58,5.28,-12.6813,14.8681,22.4918,-11.0547,-4.8717,21.2987,-6.8931,17.4701,-2.5404,7.4591,11.5229,-4.5417,17.5402,12.7642,-6.1316,11.1853,-8.9639,house_purchase
09464,813.27,113,736.0,140,911.733,177,727.441,164,655.108,177,695.85,194,730.283,147,743.934,151,708.325,149,803.493,164,878.657,186,1072.422,192,1107.663,186,1250.604,214,1279.619,138,1278.566,208,1356.731,156,1328.935,58,3.52,6.25,3.84,-9.5011,23.8768,-20.2134,-9.9435,6.2191,4.9483,1.8693,-4.7866,13.4356,9.3547,22.0524,3.2861,12.9047,2.3201,-0.0823,6.1135,-2.0487,house_purchase
09471,1031.847,937,929.181,807,898.638,575,900.698,835,1003.842,736,953.179,838,973.815,1009,988.324,1154,1012.972,695,1229.059,733,1372.632,437,1267.26,261,1683.633,269,1865.707,632,1907.429,534,1984.94,833,1954.819,932,2048.786,523,4.6,8.11,4.08,-9.9497,-3.2871,0.2292,11.4516,-5.0469,2.165,1.4899,2.4939,21.332,11.6815,-7.6766,32.8562,10.8144,2.2363,4.0636,-1.5175,4.8069,house_purchase
09472,870.159,821,780.469,960,820.262,728,804.052,906,780.851,522,760.036,781,826.596,1265,890.446,728,900.182,547,972.217,564,981.808,533,1028.32,418,1088.756,654,1304.398,477,1602.998,461,1513.656,840,1685.63,702,1706.336,373,4.36,7.04,9.94,-10.3073,5.0986,-1.9762,-2.8855,-2.6657,8.7575,7.7245,1.0934,8.0023,0.9865,4.7374,5.8772,19.8063,22.8918,-5.5734,11.3615,1.2284,house_purchase
09473,766.192,428,722.086,413,683.694,323,806.244,485,842.376,503,773.617,643,772.903,836,830.458,665,800.361,493,787.699,449,841.097,359,893.501,244,1061.212,330,1248.138,507,1361.679,440,1571.125,638,1599.703,933,1616.997,581,4.83,7.16,9.0,-5.7565,-5.3168,17.9247,4.4815,-8.1625,-0.0923,7.4466,-3.6241,-1.582,6.779,6.2304,18.7701,17.6144,9.0968,15.3815,1.819,1.0811,house_purchase
09474,1114.72,986,1085.154,935,1081.762,723,1136.614,817,1145.202,629,1149.845,570,983.521,1179,994.486,1288,999.498,612,1219.597,516,1325.42,750,1558.248,556,1441.195,762,1947.086,579,2156.214,479,2331.822,912,2319.203,977,2487.362,362,5.4,10.2,12.14,-2.6523,-0.3126,5.0706,0.7556,0.4054,-14.4649,1.1149,0.504,22.021,8.6769,17.5664,-7.5118,35.1022,10.7406,8.1443,-0.5412,7.2507,house_purchase
09475,649.514,707,573.957,558,552.383,836,558.072,1023,507.131,728,513.375,1212,544.12,1070,553.811,837,579.446,834,609.262,929,651.478,708,703.226,744,795.892,862,1035.171,932,1163.813,1199,1180.23,1915,1090.521,1306,1080.716,495,3.46,7.32,7.08,-11.6329,-3.7588,1.0299,-9.128,1.2312,5.9888,1.781,4.6288,5.1456,6.929,7.9432,13.1773,30.0643,12.4271,1.4106,-7.601,-0.8991,house_purchase
09476,682.193,305,628.552,422,602.083,269,555.004,395,512.544,357,505.975,460,570.203,512,531.919,412,522.168,516,567.897,433,714.135,393,566.448,216,731.336,374,820.278,636,979.635,543,1033.818,605,1030.059,930,1193.146,378,4.17,9.37,10.52,-7.863,-4.2111,-7.8194,-7.6504,-1.2816,12.6939,-6.7141,-1.8332,8.7575,25.7508,-20.6805,29.1091,12.1616,19.4272,5.5309,-0.3636,15.8328,house_purchase
09477,836.55,524,730.072,640,702.589,465,746.191,672,806.008,427,685.982,668,692.098,1055,761.3,554,867.323,458,896.197,494,856.783,387,856.964,297,1149.6,331,1164.905,597,1404.027,504,1466.923,814,1381.391,509,1670.703,237,4.84,8.85,8.29,-12.7282,-3.7644,6.2059,8.0163,-14.8914,0.8916,9.9989,13.9266,3.3291,-4.3979,0.0211,34.148,1.3313,20.5272,4.4797,-5.8307,20.9435,house_purchase
09478,908.374,319,716.449,421,743.543,273,809.917,352,762.762,232,742.525,260,715.261,362,727.852,202,808.046,200,1007.139,275,909.784,261,798.278,159,1063.061,289,1269.792,399,1310.356,319,1637.448,617,1463.711,746,1615.071,388,4.44,9.42,9.47,-21.1284,3.7817,8.9267,-5.8222,-2.6531,-3.6718,1.7603,11.0179,24.6388,-9.6665,-12.2563,33.1693,19.4468,3.1945,24.9621,-10.6102,10.3408,house_purchase
09479,660.611,390,579.696,310,526.647,485,534.813,610,516.301,587,498.415,692,564.362,987,749.075,1014,817.18,1364,804.739,1104,626.235,346,784.744,402,933.117,588,1068.823,762,1172.564,769,1176.456,907,1103.716,644,1009.826,236,3.45,3.95,1.98,-12.2485,-9.1512,1.5506,-3.4614,-3.4643,13.2313,32.7295,9.0919,-1.5224,-22.1816,25.3114,18.9072,14.5433,9.7061,0.3319,-6.183,-8.5067,house_purchase
09562,1527.221,388,1599.135,399,1595.397,531,1695.794,317,1927.474,254,1881.05,314,2045.357,393,2094.724,462,2216.433,187,2636.014,264,2752.61,276,2996.369,90,3407.833,109,3982.912,128,3971.324,134,3455.707,318,3484.644,341,3874.035,119,5.91,6.74,3.12,4.7088,-0.2338,6.2929,13.662,-2.4085,8.7349,2.4136,5.8103,18.9305,4.4232,8.8556,13.7321,16.8752,-0.2909,-12.9835,0.8374,11.1745,house_purchase
09563,1334.838,719,1317.265,671,1308.672,511,1378.543,350,1566.659,433,1604.233,496,1732.905,447,1878.51,557,2145.435,255,2320.577,222,2481.336,263,2816.408,169,3142.142,206,3202.353,166,3569.38,187,3369.463,390,3059.726,507,3220.635,175,5.53,5.82,0.77,-1.3165,-0.6523,5.3391,13.646,2.3984,8.0208,8.4024,14.2094,8.1635,6.9275,13.5037,11.5656,1.9162,11.4612,-5.6009,-9.1925,5.2589,house_purchase
09564,1469.738,2221,1472.935,1967,1415.996,1272,1480.335,1093,1710.174,1002,1802.262,1214,1833.697,1425,2084.737,1584,2271.424,1280,2395.59,873,2717.626,829,2960.44,443,3246.93,650,3641.25,671,3745.608,678,3492.182,977,3201.36,1440,3302.348,687,5.11,4.95,0.61,0.2175,-3.8657,4.5437,15.5261,5.3847,1.7442,13.6904,8.9549,5.4664,13.4429,8.9348,9.6773,12.1444,2.866,-6.766,-8.3278,3.1545,house_purchase
09565,1279.646,621,1269.366,541,1231.617,311,1260.947,298,1182.119,220,1414.291,277,1492.581,230,1671.725,238,1985.902,166,1939.279,213,1983.468,171,2460.921,92,2543.063,77,3206.316,75,3371.647,63,2923.684,303,2687.617,403,2703.315,129,5.07,5.66,2.09,-0.8033,-2.9738,2.3814,-6.2515,19.6403,5.5356,12.0023,18.7936,-2.3477,2.2786,24.0716,3.3379,26.0809,5.1564,-13.2862,-8.0743,0.5841,house_purchase
09571,871.682,1544,902.898,1753,849.687,1486,836.383,2116,890.906,1498,879.762,1093,898.072,797,871.53,1356,844.953,1773,901.374,1487,898.87,1142,833.705,1103,1015.938,656,1424.542,632,1564.341,513,1836.7,1266,2169.181,2205,2199.219,900,6.2,10.49,17.39,3.5811,-5.8934,-1.5658,6.5189,-1.2509,2.0812,-2.9554,-3.0495,6.6774,-0.2778,-7.2497,21.8582,40.2194,9.8136,17.4105,18.1021,1.3848,house_purchase
09572,1240.181,1560,1238.313,1344,1252.421,997,1364.053,918,1332.164,654,1408.541,842,1284.907,1084,1398.08,1276,1475.754,706,1650.914,609,1734.324,1043,1858.38,397,2189.367,416,2528.068,470,2865.676,508,2690.103,785,2544.139,1180,2778.66,418,5.13,7.39,5.3,-0.1506,1.1393,8.9133,-2.3378,5.7333,-8.7775,8.8079,5.5558,11.8692,5.0524,7.153,17.8105,15.4703,13.3544,-6.1268,-5.426,9.2181,house_purchase
